Date,original_date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,Method Code,CBSA Code,CBSA Name,County FIPS Code,County,Site Latitude,Site Longitude
2024-09-01,/2024,AQS,61030007,1,0.053,ppm,49.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-02,/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-03,/2024,AQS,61030007,1,0.031,ppm,29.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-04,09/04/2024,AQS,61030007,1,0.041,ppm,38.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-05,/2024,AQS,61030007,1,0.043,ppm,40.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-06,September 06/2024,AQS,61030007,1,0.044,ppm,41.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-07,09/07/2024,AQS,61030007,1,0.039,ppm,36.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-08,/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-09,09/09/2024,AQS,61030007,1,0.034,ppm,31.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-10,/2024,AQS,61030007,1,0.031,ppm,35.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-11,September 11/2024,AQS,61030007,1,0.028,ppm,32.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-12,09/12/2024,AQS,61030007,1,0.031,ppm,29.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-13,09/13/2024,AQS,61030007,1,0.035,ppm,32.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-14,09/14/2024,AQS,61030007,1,0.042,ppm,39.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-15,/2024,AQS,61030007,1,0.037000000000000005,ppm,26.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-17,09/17/2024,AQS,61030007,1,0.032,ppm,30.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-18,09/18/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-19,09/19/2024,AQS,61030007,1,0.04,ppm,32.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-20,09/20/2024,AQS,61030007,1,0.034,ppm,31.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-21,September 21/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-22,/2024,AQS,61030007,1,0.0335,ppm,35.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-23,09/23/2024,AQS,61030007,1,0.031,ppm,29.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-24,09/24/2024,AQS,61030007,1,0.037,ppm,34.0,Red Bluff-Walnut St. District Office,16.0,94.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-25,09/25/2024,AirNow,61030007,1,0.003,ppm,3.0,Red Bluff-Walnut St. District Office,19.0,79.0,0.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-26,09/26/2024,AQS,61030007,1,0.041,ppm,38.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-27,09/27/2024,AQS,61030007,1,0.041,ppm,38.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-28,/2024,AQS,61030007,1,0.041,ppm,38.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-29,09/29/2024,AQS,61030007,1,0.038,ppm,35.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-09-30,09/30/2024,AQS,61030007,1,0.034,ppm,31.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-01,10/01/2024,AQS,61030007,1,0.038,ppm,35.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-02,October 02/2024,AQS,61030007,1,0.04,ppm,37.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-03,10/03/2024,AQS,61030007,1,0.045,ppm,42.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-04,10/04/2024,AQS,61030007,1,0.042,ppm,39.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-05,10/05/2024,AQS,61030007,1,0.04,ppm,37.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-06,10/06/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-07,10/07/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-08,10/08/2024,AQS,61030007,1,0.031,ppm,30.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-09,10/09/2024,AQS,61030007,1,0.032,ppm,30.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-10,October 10/2024,AQS,61030007,1,0.039,ppm,36.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-11,10/11/2024,AQS,61030007,1,0.041,ppm,38.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-12,/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-13,10/13/2024,AQS,61030007,1,0.026,ppm,24.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-14,10/14/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-15,October 15/2024,AQS,61030007,1,0.037,ppm,34.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-16,10/16/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-17,/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-18,/2024,AQS,61030007,1,0.034,ppm,31.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-19,10/19/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-20,10/20/2024,AQS,61030007,1,0.045,ppm,42.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-21,10/21/2024,AQS,61030007,1,0.039,ppm,36.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-22,October 22/2024,AQS,61030007,1,0.037,ppm,34.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-23,10/23/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-24,10/24/2024,AQS,61030007,1,0.033,ppm,31.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-25,10/25/2024,AQS,61030007,1,0.037500000000000006,ppm,28.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-26,October 26/2024,AQS,61030007,1,0.042,ppm,39.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-27,10/27/2024,AQS,61030007,1,0.034,ppm,31.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-28,/2024,AQS,61030007,1,0.032,ppm,30.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-29,10/29/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-30,10/30/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-10-31,/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-01,11/01/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-02,11/02/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-03,11/03/2024,AQS,61030007,1,0.028,ppm,26.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-04,11/04/2024,AQS,61030007,1,0.03,ppm,26.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-05,11/05/2024,AQS,61030007,1,0.032,ppm,30.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-06,/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-07,November 07/2024,AQS,61030007,1,0.028,ppm,26.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-08,11/08/2024,AQS,61030007,1,0.033,ppm,31.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-09,11/09/2024,AQS,61030007,1,0.037,ppm,34.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-10,11/10/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-11,11/11/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-12,11/12/2024,AQS,61030007,1,0.028,ppm,26.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-13,11/13/2024,AQS,61030007,1,0.026,ppm,24.0,Red Bluff-Walnut St. District Office,14.0,82.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-14,11/14/2024,AQS,61030007,1,0.024,ppm,22.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-15,11/15/2024,AQS,61030007,1,0.027,ppm,25.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-16,/2024,AQS,61030007,1,0.027,ppm,25.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-17,11/17/2024,AQS,61030007,1,0.025,ppm,23.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-18,November 18/2024,AQS,61030007,1,0.027,ppm,25.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-19,11/19/2024,AQS,61030007,1,0.02,ppm,19.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-20,11/20/2024,AQS,61030007,1,0.034,ppm,31.0,Red Bluff-Walnut St. District Office,15.0,88.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-21,11/21/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-22,11/22/2024,AQS,61030007,1,0.026,ppm,24.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-23,/2024,AQS,61030007,1,0.028,ppm,26.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-24,11/24/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-25,11/25/2024,AQS,61030007,1,0.027,ppm,25.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-26,/2024,AQS,61030007,1,0.024,ppm,22.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-27,11/27/2024,AQS,61030007,1,0.025,ppm,23.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-28,11/28/2024,AQS,61030007,1,0.023,ppm,21.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-29,November 29/2024,AQS,61030007,1,0.022,ppm,20.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-11-30,/2024,AQS,61030007,1,0.02,ppm,19.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-01,December 01/2024,AQS,61030007,1,0.017,ppm,16.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-02,12/02/2024,AQS,61030007,1,0.019,ppm,18.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-03,12/03/2024,AQS,61030007,1,0.02,ppm,19.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-04,/2024,AQS,61030007,1,0.018,ppm,17.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-05,12/05/2024,AQS,61030007,1,0.018,ppm,17.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-06,12/06/2024,AQS,61030007,1,0.022,ppm,20.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-07,12/07/2024,AQS,61030007,1,0.021,ppm,19.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-08,December 08/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-09,12/09/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-10,/2024,AQS,61030007,1,0.021,ppm,19.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-11,12/11/2024,AQS,61030007,1,0.018,ppm,17.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-12,12/12/2024,AQS,61030007,1,0.018,ppm,22.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-13,12/13/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-14,12/14/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-15,12/15/2024,AQS,61030007,1,0.02,ppm,19.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-16,/2024,AQS,61030007,1,0.027,ppm,25.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-17,12/17/2024,AQS,61030007,1,0.022,ppm,20.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-18,12/18/2024,AQS,61030007,1,0.012,ppm,11.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-19,12/19/2024,AQS,61030007,1,0.01,ppm,9.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-20,12/20/2024,AQS,61030007,1,0.005,ppm,5.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-21,12/21/2024,AQS,61030007,1,0.008,ppm,7.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-22,12/22/2024,AQS,61030007,1,0.014,ppm,13.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-23,December 23/2024,AQS,61030007,1,0.018,ppm,17.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-24,/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-25,12/25/2024,AQS,61030007,1,0.024,ppm,22.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-26,December 26/2024,AQS,61030007,1,0.023,ppm,20.5,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-27,12/27/2024,AQS,61030007,1,0.021,ppm,19.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-28,12/28/2024,AQS,61030007,1,0.021,ppm,19.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-29,12/29/2024,AQS,61030007,1,0.029,ppm,23.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-30,/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17.0,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-12-31,12/31/2024,AirNow,61030007,1,0.019,ppm,27.0,Red Bluff-Walnut St. District Office,19.0,79.0,0.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
2024-04-01,April 01/2024,AQS,61070006,1,0.038,ppm,35.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-02,/2024,AQS,61070006,1,0.046,ppm,43.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-03,04/03/2024,AQS,61070006,1,0.048,ppm,44.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-04,04/04/2024,AQS,61070006,1,0.049,ppm,45.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-05,04/05/2024,AQS,61070006,1,0.048,ppm,44.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-06,04/06/2024,AQS,61070006,1,0.045,ppm,42.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-07,04/07/2024,AQS,61070006,1,0.041,ppm,38.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-08,04/08/2024,AQS,61070006,1,0.044,ppm,41.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-09,April 09/2024,AQS,61070006,1,0.046,ppm,43.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-10,04/10/2024,AQS,61070006,1,0.049,ppm,44.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-11,April 11/2024,AQS,61070006,1,0.049,ppm,45.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-12,04/12/2024,AQS,61070006,1,0.055,ppm,71.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-13,April 13/2024,AQS,61070006,1,0.061,ppm,71.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-14,04/14/2024,AQS,61070006,1,0.06,ppm,64.5,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-15,04/15/2024,AQS,61070006,1,0.057,ppm,58.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-16,04/16/2024,AQS,61070006,1,0.057,ppm,58.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
2024-04-17,April 17/2024,AQS,61070006,1,0.043,ppm,40.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17.0,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
